,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,Accuracy,Precision,Recall
82,10,auto,2,2,7,0.9666666666666667,0.9696969696969697,0.9666666666666667
83,10,auto,2,2,8,0.8666666666666667,0.9047619047619048,0.8666666666666667
84,10,auto,2,2,9,0.8666666666666667,0.9047619047619048,0.8666666666666667
85,10,auto,2,2,10,0.9666666666666667,0.9696969696969697,0.9666666666666667
86,10,auto,2,2,11,0.9333333333333333,0.9444444444444445,0.9333333333333332
87,10,auto,2,2,12,0.9333333333333333,0.9444444444444445,0.9333333333333332
88,10,auto,2,2,13,0.8666666666666667,0.9047619047619048,0.8666666666666667
89,10,auto,2,2,14,0.8666666666666667,0.9047619047619048,0.8666666666666667
90,10,auto,2,2,15,0.8666666666666667,0.9047619047619048,0.8666666666666667
91,10,auto,2,2,16,0.9,0.923076923076923,0.9
92,10,auto,2,2,17,0.9333333333333333,0.9444444444444445,0.9333333333333332
93,10,auto,2,2,18,0.9,0.923076923076923,0.9
94,10,auto,2,2,19,0.8666666666666667,0.9047619047619048,0.8666666666666667
95,10,auto,2,2,20,0.9,0.923076923076923,0.9
96,10,auto,2,5,5,0.9333333333333333,0.9444444444444445,0.9333333333333332
97,10,auto,2,5,6,0.9333333333333333,0.9444444444444445,0.9333333333333332
98,10,auto,2,5,7,0.9,0.923076923076923,0.9
99,10,auto,2,5,8,0.9,0.923076923076923,0.9
100,10,auto,2,5,9,0.9,0.923076923076923,0.9
101,10,auto,2,5,10,0.8666666666666667,0.9047619047619048,0.8666666666666667
102,10,auto,2,5,11,0.9333333333333333,0.9444444444444445,0.9333333333333332
103,10,auto,2,5,12,0.9666666666666667,0.9696969696969697,0.9666666666666667
104,10,auto,2,5,13,0.9,0.923076923076923,0.9
105,10,auto,2,5,14,0.9,0.923076923076923,0.9
106,10,auto,2,5,15,0.9,0.923076923076923,0.9
107,10,auto,2,5,16,0.9666666666666667,0.9696969696969697,0.9666666666666667
108,10,auto,2,5,17,0.9,0.923076923076923,0.9
109,10,auto,2,5,18,0.9666666666666667,0.9696969696969697,0.9666666666666667
110,10,auto,2,5,19,0.9666666666666667,0.9696969696969697,0.9666666666666667
111,10,auto,2,5,20,0.9333333333333333,0.9444444444444445,0.9333333333333332
112,10,auto,2,8,5,0.9,0.923076923076923,0.9
113,10,auto,2,8,6,0.9333333333333333,0.9444444444444445,0.9333333333333332
114,10,auto,2,8,7,0.9,0.923076923076923,0.9
115,10,auto,2,8,8,0.9,0.923076923076923,0.9
116,10,auto,2,8,9,0.9,0.923076923076923,0.9
117,10,auto,2,8,10,0.9333333333333333,0.9444444444444445,0.9333333333333332
118,10,auto,2,8,11,0.9333333333333333,0.9444444444444445,0.9333333333333332
119,10,auto,2,8,12,0.9666666666666667,0.9696969696969697,0.9666666666666667
120,10,auto,2,8,13,0.9,0.923076923076923,0.9
121,10,auto,2,8,14,0.9,0.923076923076923,0.9
122,10,auto,2,8,15,0.9333333333333333,0.9444444444444445,0.9333333333333332
123,10,auto,2,8,16,0.9,0.923076923076923,0.9
124,10,auto,2,8,17,0.9,0.923076923076923,0.9
125,10,auto,2,8,18,0.9,0.923076923076923,0.9
126,10,auto,2,8,19,0.9,0.923076923076923,0.9
127,10,auto,2,8,20,0.9,0.923076923076923,0.9
128,10,auto,2,11,5,0.9,0.923076923076923,0.9
129,10,auto,2,11,6,0.9,0.923076923076923,0.9
130,10,auto,2,11,7,0.9,0.923076923076923,0.9
131,10,auto,2,11,8,0.9333333333333333,0.9444444444444445,0.9333333333333332
132,10,auto,2,11,9,0.9666666666666667,0.9696969696969697,0.9666666666666667
133,10,auto,2,11,10,0.9333333333333333,0.9444444444444445,0.9333333333333332
134,10,auto,2,11,11,0.9,0.923076923076923,0.9
135,10,auto,2,11,12,0.9,0.923076923076923,0.9
